442,1024,0.300000,5.000000,0.010000,2.034192,2.140455,2.136626,2.045880,2.114807,2.167547,2.092400,2.092431,2.133106,2.049911,2.039463,2.157398,2.144105,2.056020,2.023582,2.157509,1.965339,2.042284,2.057207,2.174669,2.059001,2.014462,2.092540,2.153431,2.026961,2.169014,2.049935,2.052777,2.009420,2.068029
442,2048,0.300000,5.000000,0.010000,2.597555,2.427486,2.449621,2.473668,2.531888,2.421770,2.558115,2.526624,2.447472,2.397014,2.481276,2.466294,2.512488,2.473153,2.403214,2.472712,2.485170,2.365027,2.434795,2.512999,2.528196,2.421572,2.498264,2.454193,2.490640,2.430098,2.527586,2.448251,2.421132,2.370700
442,4096,0.300000,5.000000,0.010000,3.617612,3.533876,3.563398,3.644457,3.421851,3.492996,3.513532,3.634670,3.633557,3.526362,3.494751,3.402933,3.494144,3.405772,3.403183,3.602175,3.465003,3.411663,3.429641,3.431784,3.481877,3.501656,3.388263,3.541459,3.536263,3.421793,3.459927,3.397302,3.471360,3.475803
442,5120,0.300000,5.000000,0.010000,3.942930,3.900668,4.133435,4.064423,4.069477,3.970764,4.081564,4.097616,4.115876,4.029475,4.175072,4.007172,4.022325,4.137545,4.142651,4.105630,4.078786,4.048633,4.039944,4.061381,4.001368,4.066207,3.998999,4.145111,3.949028,3.954971,4.123602,3.960167,4.016760,3.987473
442,3072,0.300000,5.000000,0.010000,3.055723,3.081290,3.174491,3.023030,3.100907,3.020081,2.928713,3.095165,3.101282,3.112928,3.051541,3.086101,2.961156,3.048951,3.153226,3.163524,3.156312,3.031416,2.936437,3.116259,3.102578,3.044791,3.026829,3.021866,2.979333,2.975262,3.068515,3.043460,3.076598,2.919533
1291,1024,0.300000,5.000000,0.010000,6.252642,5.807019,5.909644,5.974992,6.019442,5.753658,5.798307,6.074219,5.892257,5.699540,5.735297,5.823805,5.780331,5.861806,5.986055,5.888809,5.871901,6.073939,5.910054,5.801460,6.051320,5.803670,5.775843,5.887850,5.851052,5.988370,5.887634,5.979929,5.939550,5.637213
1291,2048,0.300000,5.000000,0.010000,7.338775,7.168840,7.276098,7.695691,7.315907,7.212292,7.020473,7.199592,7.184766,7.599568,7.165046,7.340663,7.203635,7.247134,7.159526,7.040817,7.457806,7.226987,7.333775,7.157238,7.353778,7.762654,7.241997,7.219078,7.334892,7.513639,7.160970,7.671151,7.106013,7.565533
1291,4096,0.300000,5.000000,0.010000,9.538201,9.575293,9.916445,9.146963,9.424359,9.533199,9.810898,9.992075,9.708504,9.428385,9.586864,9.517902,9.328663,9.371655,9.223104,9.375391,9.616733,9.783335,9.940547,9.762928,9.711553,10.455316,9.592879,9.765799,9.719312,9.712146,10.028612,9.675898,9.644325,9.838840
1291,3072,0.300000,5.000000,0.010000,9.216621,9.522263,9.691088,10.044873,9.657736,10.008115,9.613087,9.477697,9.515556,9.808144,9.692285,9.776643,9.510328,9.683479,9.581504,9.975245,9.666918,9.604162,9.816618,10.095791,9.361620,9.875494,9.197366,9.407631,9.682520,9.944036,9.539039,9.998846,9.611103,9.614130
1291,5120,0.300000,5.000000,0.010000,11.959635,12.281510,12.191692,11.919279,11.898615,11.963757,12.059309,11.392801,12.246807,11.853385,11.906049,11.744072,11.962122,12.366233,11.826123,12.044611,12.014959,12.038900,11.948685,11.997840,12.331181,12.148954,11.927972,12.046539,11.817404,11.940292,12.123160,11.829821,12.009513,12.406355
1655,5120,0.300000,5.000000,0.010000,14.293816,14.105485,14.820367,14.949151,13.246907,13.596789,13.325617,14.455451,13.413429,13.228507,13.935415,14.122558,14.066763,13.856811,13.141114,13.785816,13.315392,13.341452,13.343042,14.388985,13.532617,13.867580,14.240374,14.068991,13.510387,13.791866,13.919950,14.176667,13.971203,14.542950
1655,4096,0.300000,5.000000,0.010000,12.371443,12.527640,12.872986,12.449103,12.190029,12.408371,11.900298,12.111132,11.705712,11.689652,11.800177,12.054616,11.765862,11.282631,11.847059,12.022868,12.027991,11.755042,11.667138,11.864085,11.710517,11.356421,11.979408,11.767930,11.303433,12.632155,12.160740,11.726325,12.066012,11.957505
1655,3072,0.300000,5.000000,0.010000,9.807295,10.416124,10.684847,10.500360,10.174117,10.469590,10.287780,10.167059,10.767515,10.317346,10.484318,10.903085,10.189097,10.094183,10.133455,10.425939,10.423968,10.452336,10.405051,10.579092,10.183543,9.911688,10.073777,10.476197,10.542121,11.428218,10.129485,10.052561,10.517356,10.236402
1655,2048,0.300000,5.000000,0.010000,9.299893,9.531849,9.855108,9.187368,9.258772,9.877173,9.172043,9.352435,9.600023,9.017087,9.059001,9.462811,9.217580,9.180562,10.186961,9.830831,9.135753,9.527681,9.665744,9.618968,9.143656,9.912624,9.043297,9.227396,9.662278,9.395378,9.477626,9.301445,9.132910,9.347995
1655,1024,0.300000,5.000000,0.010000,7.362537,7.535104,7.364555,7.509286,7.808024,7.478836,7.450247,7.497982,7.372921,7.367482,7.765091,7.625706,7.190938,7.511902,6.794406,7.628757,7.959904,7.253737,7.185366,7.817074,7.193303,7.012066,7.372381,7.034470,7.228936,7.661760,7.807886,7.278124,7.059475,7.370715
2103,5120,0.300000,5.000000,0.010000,16.921594,17.502613,17.542054,17.622472,17.367685,17.121271,17.346263,17.460061,16.969381,17.075484,17.593621,16.924500,17.232258,17.049373,17.790381,17.557005,17.610002,17.179028,17.226454,17.450594,17.422786,17.196829,17.266354,17.432734,17.695341,16.984684,17.292220,17.550857,17.641671,17.870453
2103,4096,0.300000,5.000000,0.010000,15.460721,15.902216,15.989301,15.972170,15.668073,15.748131,16.190767,15.758167,16.101631,15.780966,15.985731,16.076455,15.932761,16.048176,15.995439,16.349812,15.778619,16.258635,15.953504,16.126558,15.936703,16.222285,16.196752,15.720950,16.291135,16.157696,15.921992,15.967797,15.744374,16.266231
2103,3072,0.300000,5.000000,0.010000,13.510148,13.372082,13.516866,13.619803,13.640182,13.296154,13.272834,13.119043,13.255284,13.608167,13.140870,13.257015,13.307308,13.451204,13.531208,13.241235,13.090558,13.138059,13.256588,13.184712,13.093460,13.216397,13.537554,13.623005,13.386927,13.105855,13.227209,13.597211,13.345802,13.158089
2103,2048,0.300000,5.000000,0.010000,11.835840,11.432090,11.693916,11.582692,11.620739,11.370290,11.593103,11.857888,12.003945,11.758172,11.721833,11.915983,11.526901,11.988169,11.956649,12.422948,11.698095,11.564897,11.611080,11.861308,11.478860,11.591560,11.502782,11.942976,11.516969,11.775453,11.571105,11.730662,11.286359,11.281301
2103,1024,0.300000,5.000000,0.010000,9.686639,9.605527,9.710235,9.436123,9.396023,9.559815,9.311517,9.550484,9.472463,9.760134,9.606034,9.489885,9.977242,9.668306,9.506353,9.549180,9.592825,9.584155,9.611853,9.443196,9.612671,9.444210,9.197134,9.481578,9.810599,9.653470,9.781665,9.436556,9.433365,9.631147
4461,4096,0.300000,5.000000,0.010000,37.394422,36.865617,36.822622,35.928198,37.111688,37.574295,36.296722,37.577489,35.951930,36.549920,35.773570,35.483234,36.000796,36.488598,35.983921,37.519110,35.771417,36.767011,37.181715,36.150549,37.534931,36.521910,35.796892,36.766543,38.160522,37.774241,36.693082,36.266472,37.178726,37.472682
4461,3072,0.300000,5.000000,0.010000,29.047113,29.038432,29.080243,29.592942,30.256714,31.760440,30.635091,30.111738,30.081681,29.652264,32.564863,29.975311,31.439067,31.218855,30.490048,29.274639,29.199492,29.423781,30.721056,29.325635,28.883297,29.664023,30.121940,29.462324,31.291097,28.505333,29.477900,28.870062,30.883654,29.785202
4461,2048,0.300000,5.000000,0.010000,23.651114,23.186024,23.927623,23.617429,24.577277,24.489298,24.051489,24.015566,24.207548,24.120565,23.563598,24.193514,23.168101,23.810092,26.784500,30.583577,49.727655,46.385869,41.824407,25.673833,24.551421,23.887852,24.775210,25.127290,24.267825,25.110356,25.080416,25.543451,25.200232,24.185205
4461,1024,0.300000,5.000000,0.010000,22.235058,21.427983,20.935816,20.268950,21.190520,19.376087,19.996709,21.316507,21.529732,19.861357,20.415479,20.663056,20.202249,19.915539,21.435224,20.018447,20.320043,19.753721,20.433596,22.922988,20.265539,20.470184,20.160340,21.019612,21.053497,22.894145,20.418072,21.039810,20.047404,21.348902
4461,5120,0.300000,5.000000,0.010000,40.596856,40.853837,42.499050,40.308657,40.073840,42.865107,40.698244,41.860325,41.748485,43.068704,40.970437,39.529880,41.661607,39.967732,41.725551,41.332123,41.620848,42.552879,42.217975,41.637967,41.363610,41.585560,42.409508,43.267201,42.072486,42.229532,41.561538,43.187669,42.946437,39.250905
15112,1024,0.300000,5.000000,0.010000,93.161698,89.216481,89.295417,91.386245,92.702892,95.699885,95.352977,95.142650,94.965884,92.401059,109.908690,91.886534,96.357215,95.099784,88.887312,98.325141,88.716675,96.556824,86.318354,96.613963,90.793115,92.282237,94.923899,95.810303,95.507218,98.578809,89.220901,92.982573,96.064732,90.415620
15112,2048,0.300000,5.000000,0.010000,123.524522,123.621707,125.101047,125.686758,129.798688,122.302394,119.782650,137.467051,121.590618,116.940844,125.881765,119.767643,123.935647,134.342518,131.168728,132.451621,120.768734,116.913073,133.633473,122.215309,121.522609,124.192930,127.406666,128.157066,122.367291,123.553899,123.306975,126.862302,127.795611,129.517836
15112,3072,0.300000,5.000000,0.010000,156.149450,146.937368,148.383253,145.027646,144.451660,149.606996,148.470789,150.869276,149.043610,147.499725,144.121874,147.141728,150.683001,150.239010,151.648027,148.387496,146.051369,148.045482,150.425341,151.192933,147.629498,157.320774,148.363097,155.291938,152.317404,145.922792,152.186930,144.134562,146.351530,147.484897
15112,4096,0.300000,5.000000,0.010000,180.651537,178.345406,181.150919,170.096562,176.842110,176.244367,177.906746,181.427724,174.242072,174.584822,183.922668,180.863487,181.349517,185.214581,175.032288,177.261538,182.558560,178.278574,178.230570,178.297849,183.312830,182.034136,181.287826,176.195783,180.862052,176.054627,176.663173,176.826184,181.067954,174.662441
15112,5120,0.300000,5.000000,0.010000,197.694478,196.411321,199.782869,203.563344,195.174703,202.349749,203.742327,200.127309,206.235724,202.364045,211.912343,206.193878,206.329567,198.529745,206.681166,204.991513,201.357391,208.242902,227.303781,305.679989,298.133901,294.256727,274.022737,211.082843,213.810864,205.002731,201.576576,210.902982,205.432187,205.012247
18512,4096,0.300000,5.000000,0.010000,203.253108,197.754243,200.517837,196.880979,198.876407,199.308058,199.390265,200.390735,193.385334,205.571391,194.948484,192.711996,203.357686,198.207010,194.380802,199.224990,204.376677,202.243325,192.137217,197.848484,191.464661,192.375878,199.835379,196.779393,188.178380,196.743821,189.061189,186.724771,197.608524,197.840267
18512,3072,0.300000,5.000000,0.010000,163.854425,159.188388,162.614070,170.336024,167.694103,163.065921,165.667131,165.972623,159.960191,163.577014,160.637410,167.156843,158.471280,162.160457,166.409056,162.077062,173.291364,167.639447,162.805452,162.238422,163.214125,164.728685,160.114514,159.441257,163.753972,166.264446,160.176954,171.481112,170.196765,171.286375
18512,2048,0.300000,5.000000,0.010000,134.341597,136.443013,137.068027,139.294312,134.892509,139.871671,138.211479,134.530658,137.620945,135.022524,136.638425,130.729976,132.688387,131.821929,143.706155,132.870467,134.182742,133.062126,132.958132,135.111357,133.141427,135.172561,133.857638,136.600984,131.305658,136.218383,137.463275,134.210260,134.907841,142.883169
18512,1024,0.300000,5.000000,0.010000,110.760093,108.671941,102.227342,112.756113,113.879731,108.374238,104.625081,112.844919,103.471145,111.483965,105.762877,108.255596,108.446128,105.076759,113.701704,113.067461,109.378894,106.490190,108.834304,109.578246,107.241630,113.981638,108.308132,105.472396,111.661426,107.502473,107.752825,111.392795,103.997394,105.437675
18512,5120,0.300000,5.000000,0.010000,219.901381,221.348744,229.081799,220.869356,223.483630,219.331303,223.097999,220.994970,228.195185,220.814119,224.169726,227.742974,223.277916,233.723798,231.506505,236.257129,229.820802,235.023538,234.602125,226.766964,230.961786,229.335893,229.763135,228.243466,225.299375,229.967132,223.949522,220.537707,230.126814,229.664172
